Date,Open,High,Low,Close,Adj Close,Volume
2019-04-17,121.23999786376953,121.8499984741211,120.54000091552734,121.7699966430664,115.7032241821289,19300900
2019-04-18,122.19000244140625,123.5199966430664,121.30000305175781,123.37000274658203,117.22351837158203,27991000
2019-04-22,122.62000274658203,124.0,122.56999969482422,123.76000213623047,117.59410095214844,15648700
2019-04-23,124.0999984741211,125.58000183105469,123.83000183105469,125.44000244140625,119.19039154052734,24025500
2019-04-24,125.79000091552734,125.8499984741211,124.5199966430664,125.01000213623047,118.78182983398438,31257000
2019-04-25,130.05999755859375,131.3699951171875,128.8300018310547,129.14999389648438,122.7155532836914,38033900
2019-04-26,129.6999969482422,130.52000427246094,129.02000427246094,129.88999938964844,123.4186782836914,23654900
2019-04-29,129.89999389648438,130.17999267578125,129.35000610351562,129.77000427246094,123.3046875,16324200
2019-04-30,129.80999755859375,130.6999969482422,129.38999938964844,130.60000610351562,124.09330749511719,24166500
2019-05-01,130.52999877929688,130.64999389648438,127.69999694824219,127.87999725341797,121.50881958007812,26821700
2019-05-02,127.9800033569336,128.0,125.5199966430664,126.20999908447266,119.92201232910156,27350200
2019-05-03,127.36000061035156,129.42999267578125,127.25,128.89999389648438,122.47799682617188,24911100
2019-05-06,126.38999938964844,128.55999755859375,126.11000061035156,128.14999389648438,121.765380859375,24239800
2019-05-07,126.45999908447266,127.18000030517578,124.22000122070312,125.5199966430664,119.26640319824219,36017700
2019-05-08,125.44000244140625,126.37000274658203,124.75,125.51000213623047,119.25688934326172,28419000
2019-05-09,124.29000091552734,125.79000091552734,123.56999969482422,125.5,119.24740600585938,27235800
2019-05-10,124.91000366210938,127.93000030517578,123.81999969482422,127.12999725341797,120.79618072509766,30915100
2019-05-13,124.11000061035156,125.55000305175781,123.04000091552734,123.3499984741211,117.20451354980469,33944900
2019-05-14,123.87000274658203,125.87999725341797,123.69999694824219,124.7300033569336,118.5157699584961,25266300
2019-05-15,124.26000213623047,126.70999908447266,123.69999694824219,126.0199966430664,120.18472290039062,24722700
2019-05-16,126.75,129.3800048828125,126.45999908447266,128.92999267578125,122.95997619628906,30112200
2019-05-17,128.30999755859375,130.4600067138672,127.91999816894531,128.07000732421875,122.13980102539062,25770500
2019-05-20,126.5199966430664,127.58999633789062,125.76000213623047,126.22000122070312,120.37545776367188,23706900
2019-05-21,127.43000030517578,127.52999877929688,126.58000183105469,126.9000015258789,121.02398681640625,15293300
2019-05-22,126.62000274658203,128.24000549316406,126.5199966430664,127.66999816894531,121.75831604003906,15396500
2019-05-23,126.19999694824219,126.29000091552734,124.73999786376953,126.18000030517578,120.33732604980469,23603800
2019-05-24,126.91000366210938,127.41999816894531,125.97000122070312,126.23999786376953,120.39454650878906,14123400
2019-05-28,126.9800033569336,128.0,126.05000305175781,126.16000366210938,120.31825256347656,23128400
2019-05-29,125.37999725341797,125.38999938964844,124.04000091552734,124.94000244140625,119.15474700927734,22763100
2019-05-30,125.26000213623047,125.76000213623047,124.77999877929688,125.7300033569336,119.90815734863281,16829600
2019-05-31,124.2300033569336,124.62000274658203,123.31999969482422,123.68000030517578,117.95307922363281,26646800
2019-06-03,123.8499984741211,124.37000274658203,119.01000213623047,119.83999633789062,114.29087829589844,37983600
2019-06-04,121.27999877929688,123.27999877929688,120.6500015258789,123.16000366210938,117.4571533203125,29382600
2019-06-05,124.94999694824219,125.87000274658203,124.20999908447266,125.83000183105469,120.00353240966797,24926100
2019-06-06,126.44000244140625,127.97000122070312,125.5999984741211,127.81999969482422,121.90135955810547,21459000
2019-06-07,129.19000244140625,132.25,128.25999450683594,131.39999389648438,125.31561279296875,33885600
2019-06-10,132.39999389648438,134.0800018310547,132.0,132.60000610351562,126.46007537841797,26477100
2019-06-11,133.8800048828125,134.24000549316406,131.27999877929688,132.10000610351562,125.98320770263672,23913700
2019-06-12,131.39999389648438,131.97000122070312,130.7100067138672,131.49000549316406,125.40143585205078,17092500
2019-06-13,131.97999572753906,133.0,131.55999755859375,132.32000732421875,126.19297790527344,17200800
2019-06-14,132.25999450683594,133.7899932861328,131.63999938964844,132.4499969482422,126.31698608398438,17821700
2019-06-17,132.6300048828125,133.72999572753906,132.52999877929688,132.85000610351562,126.698486328125,14517800
2019-06-18,134.19000244140625,135.24000549316406,133.57000732421875,135.16000366210938,128.90150451660156,25934500
2019-06-19,135.0,135.92999267578125,133.80999755859375,135.69000244140625,129.406982421875,23744400
2019-06-20,137.4499969482422,137.66000366210938,135.72000122070312,136.9499969482422,130.60858154296875,33042600
2019-06-21,136.5800018310547,137.72999572753906,136.4600067138672,136.97000122070312,130.62770080566406,36727900
2019-06-24,137.0,138.39999389648438,137.0,137.77999877929688,131.4001922607422,20628800
2019-06-25,137.25,137.58999633789062,132.72999572753906,133.42999267578125,127.25160217285156,33327400
2019-06-26,134.35000610351562,135.74000549316406,133.60000610351562,133.92999267578125,127.72844696044922,23657700
2019-06-27,134.13999938964844,134.7100067138672,133.50999450683594,134.14999389648438,127.93826293945312,16557500
2019-06-28,134.57000732421875,134.60000610351562,133.16000366210938,133.9600067138672,127.75709533691406,30043000
2019-07-01,136.6300048828125,136.6999969482422,134.97000122070312,135.67999267578125,129.39739990234375,22613500
2019-07-02,136.1199951171875,136.58999633789062,135.33999633789062,136.5800018310547,130.25575256347656,15237800
2019-07-03,136.8000030517578,137.74000549316406,136.2899932861328,137.4600067138672,131.0950164794922,13629300
2019-07-05,135.94000244140625,137.3300018310547,135.72000122070312,137.05999755859375,130.71353149414062,18141100
2019-07-08,136.39999389648438,137.10000610351562,135.3699951171875,136.9600067138672,130.61817932128906,16779700
2019-07-09,136.0,136.97000122070312,135.8000030517578,136.4600067138672,130.1413116455078,19953100
2019-07-10,137.1300048828125,138.5800018310547,137.02000427246094,137.85000610351562,131.46693420410156,24204400
2019-07-11,138.1999969482422,139.22000122070312,137.8699951171875,138.39999389648438,131.99148559570312,22327900
2019-07-12,138.85000610351562,139.1300048828125,138.00999450683594,138.89999389648438,132.4683074951172,18936800
2019-07-15,139.44000244140625,139.5399932861328,138.4600067138672,138.89999389648438,132.4683074951172,16651500
2019-07-16,138.9600067138672,139.0500030517578,136.52000427246094,137.0800018310547,130.73263549804688,22726100
2019-07-17,137.6999969482422,137.92999267578125,136.22000122070312,136.27000427246094,129.9601287841797,20211000
2019-07-18,135.5500030517578,136.6199951171875,134.6699981689453,136.4199981689453,130.1031494140625,30381800
2019-07-19,140.22000122070312,140.6699981689453,136.4499969482422,136.6199951171875,130.2938690185547,48992400
2019-07-22,137.41000366210938,139.19000244140625,137.3300018310547,138.42999267578125,132.0200958251953,25074900
2019-07-23,139.75999450683594,139.99000549316406,138.02999877929688,139.2899932861328,132.8402557373047,18034600
2019-07-24,138.89999389648438,140.74000549316406,138.85000610351562,140.72000122070312,134.20407104492188,20738300
2019-07-25,140.42999267578125,140.61000061035156,139.32000732421875,140.19000244140625,133.69862365722656,18356900
2019-07-26,140.3699951171875,141.67999267578125,140.3000030517578,141.33999633789062,134.7953643798828,19037600
2019-07-29,141.5,141.50999450683594,139.3699951171875,141.02999877929688,134.49969482421875,16605900
2019-07-30,140.13999938964844,141.22000122070312,139.8000030517578,140.35000610351562,133.8511962890625,16846500
2019-07-31,140.3300018310547,140.49000549316406,135.0800018310547,136.27000427246094,129.9601287841797,38598800
2019-08-01,137.0,140.94000244140625,136.92999267578125,138.05999755859375,131.66720581054688,40557500
2019-08-02,138.08999633789062,138.32000732421875,135.25999450683594,136.89999389648438,130.56089782714844,30791600
2019-08-05,133.3000030517578,133.92999267578125,130.77999877929688,132.2100067138672,126.08809661865234,42749600
2019-08-06,133.8000030517578,135.67999267578125,133.2100067138672,134.69000244140625,128.45326232910156,32696700
2019-08-07,133.7899932861328,135.64999389648438,131.8300018310547,135.27999877929688,129.0159454345703,33414500
2019-08-08,136.60000610351562,138.99000549316406,135.92999267578125,138.88999938964844,132.4588165283203,27496500
2019-08-09,138.61000061035156,139.3800048828125,136.4600067138672,137.7100067138672,131.33346557617188,23466700
2019-08-12,137.07000732421875,137.86000061035156,135.24000549316406,135.7899932861328,129.5023193359375,20484300
2019-08-13,136.0500030517578,138.8000030517578,135.0,138.60000610351562,132.18222045898438,25154600
2019-08-14,136.36000061035156,136.9199981689453,133.6699981689453,133.97999572753906,128.2016143798828,32527300
2019-08-15,134.38999938964844,134.5800018310547,132.25,133.67999267578125,127.91454315185547,28074400
2019-08-16,134.8800048828125,136.4600067138672,134.72000122070312,136.1300048828125,130.2589111328125,24449100
2019-08-19,137.85000610351562,138.5500030517578,136.88999938964844,138.41000366210938,132.44053649902344,24355700
2019-08-20,138.2100067138672,138.7100067138672,137.24000549316406,137.25999450683594,131.34017944335938,21170800
2019-08-21,138.5500030517578,139.49000549316406,138.0,138.7899932861328,132.80418395996094,14970300
2019-08-22,138.66000366210938,139.1999969482422,136.2899932861328,137.77999877929688,131.83773803710938,18697000
2019-08-23,137.19000244140625,138.35000610351562,132.8000030517578,133.38999938964844,127.63710021972656,38508600
2019-08-26,134.99000549316406,135.55999755859375,133.89999389648438,135.4499969482422,129.6082305908203,20312600
2019-08-27,136.38999938964844,136.72000122070312,134.66000366210938,135.74000549316406,129.88575744628906,23102100
2019-08-28,134.8800048828125,135.75999450683594,133.5500030517578,135.55999755859375,129.71348571777344,17393300
2019-08-29,137.25,138.44000244140625,136.91000366210938,138.1199951171875,132.16305541992188,20168700
2019-08-30,139.14999389648438,139.17999267578125,136.27000427246094,137.86000061035156,131.914306640625,23940100
2019-09-03,136.61000061035156,137.1999969482422,135.6999969482422,136.0399932861328,130.17279052734375,18869300
2019-09-04,137.3000030517578,137.69000244140625,136.47999572753906,137.6300048828125,131.69424438476562,17995900
2019-09-05,139.11000061035156,140.3800048828125,138.75999450683594,140.0500030517578,134.00982666015625,26101800
2019-09-06,140.02999877929688,140.17999267578125,138.1999969482422,139.10000610351562,133.100830078125,20824500
2019-09-09,139.58999633789062,139.75,136.4600067138672,137.52000427246094,131.5889434814453,25773900
2019-09-10,136.8000030517578,136.88999938964844,134.50999450683594,136.0800018310547,130.21109008789062,28903400
2019-09-11,135.91000366210938,136.27000427246094,135.08999633789062,136.1199951171875,130.24935913085938,24726100
2019-09-12,137.85000610351562,138.4199981689453,136.8699951171875,137.52000427246094,131.5889434814453,27010000
2019-09-13,137.77999877929688,138.05999755859375,136.57000732421875,137.32000732421875,131.39755249023438,23363100
2019-09-16,135.8300018310547,136.6999969482422,135.66000366210938,136.3300018310547,130.4502716064453,16731400
2019-09-17,136.9600067138672,137.52000427246094,136.42999267578125,137.38999938964844,131.46456909179688,17814200
2019-09-18,137.36000061035156,138.6699981689453,136.52999877929688,138.52000427246094,132.5458526611328,23982100
2019-09-19,140.3000030517578,142.3699951171875,140.07000732421875,141.07000732421875,134.98587036132812,35772100
2019-09-20,141.00999450683594,141.64999389648438,138.25,139.44000244140625,133.42616271972656,39167300
2019-09-23,139.22999572753906,139.6300048828125,138.44000244140625,139.13999938964844,133.13906860351562,17139300
2019-09-24,140.36000061035156,140.69000244140625,136.8800048828125,137.3800048828125,131.4550018310547,29773200
2019-09-25,137.5,139.9600067138672,136.02999877929688,139.36000061035156,133.349609375,21382000
2019-09-26,139.44000244140625,140.17999267578125,138.44000244140625,139.5399932861328,133.52183532714844,17456600
2019-09-27,140.14999389648438,140.36000061035156,136.64999389648438,137.72999572753906,131.78990173339844,22477700
2019-09-30,138.0500030517578,139.22000122070312,137.77999877929688,139.02999877929688,133.03379821777344,17280900
2019-10-01,139.66000366210938,140.25,137.0,137.07000732421875,131.15835571289062,21466600
2019-10-02,136.25,136.3699951171875,133.5800018310547,134.64999389648438,128.84275817871094,30521700
2019-10-03,134.9499969482422,136.75,133.22000122070312,136.27999877929688,130.4024200439453,24132900
2019-10-04,136.75,138.25,136.4199981689453,138.1199951171875,132.16305541992188,22897700
2019-10-07,137.13999938964844,138.17999267578125,137.02000427246094,137.1199951171875,131.20620727539062,15303700
2019-10-08,137.0800018310547,137.75999450683594,135.6199951171875,135.6699981689453,129.81874084472656,25550500
2019-10-09,137.4600067138672,138.6999969482422,136.97000122070312,138.24000549316406,132.2778778076172,19749900
2019-10-10,138.49000549316406,139.6699981689453,138.25,139.10000610351562,133.100830078125,17654600
2019-10-11,140.1199951171875,141.02999877929688,139.5,139.67999267578125,133.65585327148438,25446000
2019-10-14,139.69000244140625,140.2899932861328,139.52000427246094,139.5500030517578,133.53143310546875,13304300
2019-10-15,140.05999755859375,141.7899932861328,139.80999755859375,141.57000732421875,135.46429443359375,19695700
2019-10-16,140.7899932861328,140.99000549316406,139.52999877929688,140.41000366210938,134.35435485839844,20751600
2019-10-17,140.9499969482422,141.4199981689453,139.02000427246094,139.69000244140625,133.66534423828125,21460600
2019-10-18,139.75999450683594,140.0,136.55999755859375,137.41000366210938,131.4837188720703,32273500
2019-10-21,138.4499969482422,138.5,137.00999450683594,138.42999267578125,132.459716796875,20078200
2019-10-22,138.97000122070312,140.00999450683594,136.25999450683594,136.3699951171875,130.48855590820312,27431000
2019-10-23,136.8800048828125,137.4499969482422,135.61000061035156,137.24000549316406,131.321044921875,29844600
2019-10-24,139.38999938964844,140.4199981689453,138.6699981689453,139.94000244140625,133.9046173095703,37029300
2019-10-25,139.33999633789062,141.13999938964844,139.1999969482422,140.72999572753906,134.66053771972656,25959700
2019-10-28,144.39999389648438,145.6699981689453,143.50999450683594,144.19000244140625,137.9712677001953,35280100
2019-10-29,144.0800018310547,144.5,142.64999389648438,142.8300018310547,136.6699676513672,20589500
2019-10-30,143.52000427246094,145.0,142.7899932861328,144.61000061035156,138.37318420410156,18496600
2019-10-31,144.89999389648438,144.92999267578125,142.99000549316406,143.3699951171875,137.18667602539062,24605100
2019-11-01,144.25999450683594,144.4199981689453,142.97000122070312,143.72000122070312,137.52159118652344,33128400
2019-11-04,144.8300018310547,145.0,144.16000366210938,144.5500030517578,138.31578063964844,16912000
2019-11-05,144.97000122070312,145.02000427246094,143.91000366210938,144.4600067138672,138.22967529296875,18250200
2019-11-06,144.3699951171875,144.52000427246094,143.1999969482422,144.05999755859375,137.84689331054688,16575800
2019-11-07,143.83999633789062,144.8800048828125,143.77000427246094,144.25999450683594,138.03826904296875,17786700
2019-11-08,143.97999572753906,145.99000549316406,143.75999450683594,145.9600067138672,139.6649627685547,16732700
2019-11-11,145.33999633789062,146.4199981689453,144.72999572753906,146.11000061035156,139.80848693847656,14362600
2019-11-12,146.27999877929688,147.57000732421875,146.05999755859375,147.07000732421875,140.72711181640625,18641600
2019-11-13,146.74000549316406,147.4600067138672,146.27999877929688,147.30999755859375,140.95672607421875,16919200
2019-11-14,147.02000427246094,148.41000366210938,147.0,148.05999755859375,141.67437744140625,19729800
2019-11-15,148.92999267578125,149.99000549316406,148.27000427246094,149.97000122070312,143.50201416015625,23485700
2019-11-18,150.07000732421875,150.5500030517578,148.97999572753906,150.33999633789062,143.8560028076172,21534000
2019-11-19,150.8800048828125,151.3300018310547,150.1999969482422,150.38999938964844,143.90391540527344,23935700
2019-11-20,150.30999755859375,150.83999633789062,148.4600067138672,149.6199951171875,143.65423583984375,25696800
2019-11-21,149.39999389648438,149.8000030517578,148.5,149.47999572753906,143.51983642578125,18576100
2019-11-22,150.07000732421875,150.3000030517578,148.82000732421875,149.58999633789062,143.6254425048828,15901800
2019-11-25,150.0,151.35000610351562,149.9199981689453,151.22999572753906,145.20005798339844,22420900
2019-11-26,151.36000061035156,152.4199981689453,151.32000732421875,152.02999877929688,145.96817016601562,24620100
2019-11-27,152.3300018310547,152.5,151.52000427246094,152.32000732421875,146.24661254882812,15184400
2019-11-29,152.10000610351562,152.3000030517578,151.27999877929688,151.3800048828125,145.34413146972656,11977300
2019-12-02,151.80999755859375,151.8300018310547,148.32000732421875,149.5500030517578,143.58709716796875,27418400
2019-12-03,147.49000549316406,149.42999267578125,146.64999389648438,149.30999755859375,143.3566436767578,24066000
2019-12-04,150.13999938964844,150.17999267578125,149.1999969482422,149.85000610351562,143.87509155273438,17574700
2019-12-05,150.0500030517578,150.32000732421875,149.47999572753906,149.92999267578125,143.95188903808594,17869100
2019-12-06,150.99000549316406,151.8699951171875,150.27000427246094,151.75,145.69932556152344,16403500
2019-12-09,151.07000732421875,152.2100067138672,150.91000366210938,151.36000061035156,145.32489013671875,16687400
2019-12-10,151.2899932861328,151.88999938964844,150.75999450683594,151.1300048828125,145.10403442382812,16476100
2019-12-11,151.5399932861328,151.8699951171875,150.3300018310547,151.6999969482422,145.65135192871094,18856600
2019-12-12,151.64999389648438,153.44000244140625,151.02000427246094,153.24000549316406,147.12997436523438,24612100
2019-12-13,153.0,154.88999938964844,152.8300018310547,154.52999877929688,148.36846923828125,23845400
2019-12-16,155.11000061035156,155.89999389648438,154.82000732421875,155.52999877929688,149.32861328125,24144200
2019-12-17,155.4499969482422,155.7100067138672,154.4499969482422,154.69000244140625,148.52212524414062,25425600
2019-12-18,154.3000030517578,155.47999572753906,154.17999267578125,154.3699951171875,148.21487426757812,24129200
2019-12-19,154.0,155.77000427246094,153.75,155.7100067138672,149.50144958496094,24958900
2019-12-20,157.35000610351562,158.49000549316406,156.2899932861328,157.41000366210938,151.1336669921875,53477500
2019-12-23,158.1199951171875,158.1199951171875,157.27000427246094,157.41000366210938,151.1336669921875,17718200
2019-12-24,157.47999572753906,157.7100067138672,157.1199951171875,157.3800048828125,151.10488891601562,8989200
2019-12-26,157.55999755859375,158.72999572753906,157.39999389648438,158.6699981689453,152.3434295654297,14520600
2019-12-27,159.4499969482422,159.5500030517578,158.22000122070312,158.9600067138672,152.62184143066406,18412800
2019-12-30,158.99000549316406,159.02000427246094,156.72999572753906,157.58999633789062,151.30648803710938,16348400
2019-12-31,156.77000427246094,157.77000427246094,156.4499969482422,157.6999969482422,151.41207885742188,18369400
2020-01-02,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,154.21566772460938,22622100
2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,152.29541015625,21116200
2020-01-06,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,152.68902587890625,20813700
2020-01-07,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,151.29684448242188,21634100
2020-01-08,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,153.70677185058594,27746500
2020-01-09,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,155.62705993652344,21385000
2020-01-10,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,154.90696716308594,20725900
2020-01-13,161.75999450683594,163.30999755859375,161.25999450683594,163.27999877929688,156.76962280273438,21626500
2020-01-14,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,155.6654815673828,23477400
2020-01-15,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,156.67359924316406,21417900
2020-01-16,164.35000610351562,166.24000549316406,164.02999877929688,166.1699981689453,159.54441833496094,23865400
2020-01-17,167.4199981689453,167.47000122070312,165.42999267578125,167.10000610351562,160.43731689453125,34371700
2020-01-21,166.67999267578125,168.19000244140625,166.42999267578125,166.5,159.86122131347656,29517200
2020-01-22,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,159.0931396484375,24138800
2020-01-23,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,160.07244873046875,19680800
2020-01-24,167.50999450683594,167.52999877929688,164.4499969482422,165.0399932861328,158.4594268798828,24918100
2020-01-27,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,155.80946350097656,32078100
2020-01-28,163.77999877929688,165.75999450683594,163.07000732421875,165.4600067138672,158.86268615722656,24899900
2020-01-29,167.83999633789062,168.75,165.69000244140625,168.0399932861328,161.33984375,34754500
2020-01-30,174.0500030517578,174.0500030517578,170.7899932861328,172.77999877929688,165.8908233642578,51597500
2020-01-31,172.2100067138672,172.39999389648438,169.5800018310547,170.22999572753906,163.44248962402344,36142700
2020-02-03,170.42999267578125,174.5,170.39999389648438,174.3800048828125,167.42703247070312,30107000
2020-02-04,177.13999938964844,180.63999938964844,176.30999755859375,180.1199951171875,172.9381561279297,36433300
2020-02-05,184.02999877929688,184.1999969482422,178.41000366210938,179.89999389648438,172.7269287109375,39186300
2020-02-06,180.97000122070312,183.82000732421875,180.05999755859375,183.6300048828125,176.3082275390625,27751400
2020-02-07,182.85000610351562,185.6300048828125,182.47999572753906,183.88999938964844,176.5578155517578,33529100
2020-02-10,183.5800018310547,188.83999633789062,183.25,188.6999969482422,181.17604064941406,35844300
